6.361770808119471710e+00,8.743913400701220695e+00
9.144124663252631180e+00,8.055864049954706729e+00
9.308819086756599859e+00,6.299367391694135065e+00
8.936579574104310808e+00,7.830498749806773517e+00
1.024170942015847530e+01,6.507626097254128439e+00
9.589074737858584996e+00,1.073277699955571762e+01
9.422591828155640670e+00,6.377967058354718333e+00
8.198398431724125857e+00,1.117063064663523342e+01
1.014550654092613158e+01,1.213829841667759091e+01
9.589006056838728753e+00,1.154514262793519919e+01
1.005215636982795324e+01,1.036701359320492344e+01
7.603760688334177509e+00,8.760778314491020069e+00
8.818437552889797360e+00,1.141699464793691376e+01
5.841523057869529190e+00,1.090418008988267573e+01
1.056568138909172738e+01,1.124949892099635207e+01
9.641327453998345121e+00,1.026896065776771572e+01
8.159432214826971119e+00,9.827012201012742310e+00
9.300624194139540890e+00,1.015510114812400744e+01
7.804783439449967553e+00,5.312617344927854646e+00
9.042267895521662879e+00,8.895271856693703683e+00
9.265624741601367731e+00,1.081677686462174925e+01
6.998276671818315364e+00,8.681376876584160129e+00
9.759259399450401773e+00,1.029478784258539648e+01
7.701767393101049741e+00,7.001703929701234230e+00
8.147381072815203851e+00,7.244029175605894544e+00
8.259678630124794196e+00,9.811355377041060422e+00
8.946307369244420826e+00,1.023379410742120932e+01
8.647652186933859397e+00,7.631688917185931231e+00
6.600986948057252945e+00,8.075528011055103761e+00
9.668189150652120034e+00,1.076152120436329085e+01
9.598210120724367300e+00,8.962386414558899617e+00
9.050216545418184211e+00,1.088284581747529955e+01
9.756262202132623074e+00,9.420001602482244607e+00
8.907472651722372348e+00,9.389468708773224037e+00
1.035832396097331554e+01,9.030259806302472825e+00
6.608485995513404987e+00,8.886787653697826528e+00
8.970715974757876410e+00,8.648515835549353881e+00
7.653790649790590095e+00,8.830319156909387956e+00
8.445280473827294188e+00,7.170157851850555986e+00
8.174661869426595118e+00,1.029862263391519939e+01
5.890841752732942638e+00,7.518879786885028338e+00
9.200946107695456178e+00,8.458671664183636807e+00
6.848835526483469494e+00,6.374481456740596741e+00
9.530882427528736045e+00,1.093118250623675358e+01
8.830520669476621620e+00,5.408274318622602550e+00
1.040499880894790863e+01,1.147695371678641862e+01
9.578419801278959866e+00,8.764885196040719251e+00
1.008889013360312603e+01,7.052102403740812875e+00
1.070286354233830295e+01,1.063770087633877814e+01
8.695026854030388108e+00,8.621886170704556207e+00
8.289053892642030519e+00,7.795870894892401815e+00
8.080562579916097832e+00,6.786025288286758439e+00
