-4.050734957135404102e+00,-2.851565821330267259e+00
-3.173757173522236297e+00,-2.168624983180673205e+00
-1.344994399554788167e+00,-1.225540915225007854e+00
-4.431871404334679632e+00,-1.139525631861731503e+00
-6.921996792544931942e+00,-3.591996244449026321e+00
-2.551025743102805166e+00,-5.790195693317881975e+00
-2.988220587025746333e+00,-1.960010489434813818e+00
-2.173578069086456566e+00,-1.085417912597324896e+00
-2.978510904758711053e+00,-3.535102735387593675e+00
-5.361831570767966682e+00,-2.472575597015901572e+00
-2.932008859300402559e+00,-3.341865066211566315e+00
-6.449581369876283610e+00,-4.558500071869786119e+00
-1.003063427852247536e+01,-4.782035802414468684e+00
-3.913163476851651890e+00,-3.921790247994932255e+00
-3.235329088743096104e+00,-3.271457523631740472e+00
-4.356024001499934961e+00,-2.453772046209161672e+00
-3.180130911080086165e+00,-1.327854682935229125e+00
-5.080596312549960913e+00,-2.131292108187180734e+00
-4.906615204204428871e+00,-1.821541941943228604e+00
-7.061956581085604867e+00,-5.286176575885081164e+00
-6.141316822234482053e+00,-4.903972337430166917e+00
-4.006751187140168646e+00,-3.702904734821609090e+00
-5.361227519016349419e+00,-3.688384238850475949e+00
-3.733332520533648058e+00,-5.373646000737864803e+00
-6.597441593186632147e+00,-6.091112534360767050e+00
-6.985999991243216023e+00,-6.667306637376653633e+00
-5.736815509111086619e+00,-3.829851965313779694e+00
-5.654380005592296143e+00,-4.024260649437244375e+00
-2.977473933374205295e+00,-2.183886756443985000e+00
-5.165864881522129082e+00,-3.191349585807392142e+00
-6.521537335918781153e-01,-2.271050033480717545e+00
-2.833836705351067131e+00,-1.724561288136842396e+00
-7.994118438411616623e+00,-3.569504036659609802e+00
-3.621996474254782328e+00,-1.928367334662475008e+00
-4.808762346024222367e+00,-2.426600957447600848e+00
-5.478288824545634483e+00,-3.934984479753313558e+00
-2.535352648012132892e+00,-4.531011549601626776e+00
-2.906473692738381409e+00,-7.468293018566738439e-01
-4.825544636693655853e+00,-1.845207900552976010e+00
-3.561382460115003479e+00,-2.374065864641270451e+00
-2.493343039476468181e+00,-8.128632950146745806e-01
