1.859128790412454713e+00,-4.131930248842201614e+00
3.010210815868001433e+00,-2.395901902090369351e+00
3.585804187115916974e+00,-4.270312239411719446e+00
3.820724763965391180e+00,-2.403601734553735270e+00
3.267166251962085433e+00,-5.253907236435697570e+00
2.500036663757433164e+00,-1.164504797880119291e+00
1.737944549511271974e+00,-2.653921328320285156e+00
5.215112504635285973e+00,-3.197451057481141667e+00
2.091133928203077641e+00,-3.648690064184225257e+00
3.035231573476266931e+00,-3.417296017351801662e+00
6.292131190323324574e+00,-2.760937051799443598e+00
4.567283187950271994e+00,-4.659388447928918708e+00
2.932161156526102097e+00,-1.163767149599187700e+00
3.723471380391410346e+00,-1.651635444161229760e+00
2.776853792147196742e+00,-4.649658977346423860e+00
2.465709282283782944e+00,-4.479819817929361569e+00
1.263674448799063876e+00,-2.390327714264238068e+00
5.132246242401792280e+00,-3.537967730253182896e+00
4.638039525938526531e-01,-5.106701684614125547e+00
2.877935913567371884e+00,-2.112841720118668221e+00
4.990475085152243473e+00,-3.708078517937281049e+00
2.639055253412383450e+00,-1.727198223365604690e+00
3.057748380646997610e+00,-1.526855799120486523e+00
3.162206539265203897e+00,-2.587086901636611369e+00
3.207320708721840941e+00,-3.831069356735265163e+00
1.112204674145540251e+00,-3.041648067338886818e+00
6.185624737770988091e+00,-4.007826105745225576e+00
8.873398451931819864e-01,-5.448444442231823004e+00
3.240565432430110970e+00,-2.964656394321125710e-01
2.136174809198419844e+00,-1.016240177699195169e+00
6.202349734073841603e+00,-2.815247525426731734e+00
1.966672571849245710e+00,-3.322228824273545378e+00
2.056985396798487908e+00,-2.217658288176333592e+00
2.870121418592218365e+00,-3.808116812125476702e+00
2.348328010556183454e+00,-3.699027754031944504e+00
3.488093341316622631e+00,-3.488588420811551405e+00
2.586508794713317627e+00,-3.429594564114552213e+00
1.283274837696044335e+00,-1.900137162579526251e+00
1.471643776025335582e+00,-6.468323170291620627e+00
3.495160994214844496e+00,-1.675816648546157417e+00
4.843033910493431904e+00,-1.519395251423758531e-01
8.455197784785930537e-01,-5.241520689903186536e+00
1.725880143957296831e-01,-3.597117331542796226e+00
1.331334399836481053e+00,-3.232904409615616981e+00
3.126083755113794993e+00,-1.946767969309418866e+00
2.693944401970457481e+00,-4.570578981421906661e-01
4.492641583406180139e+00,-2.774997483918349328e+00
4.370686428709095850e+00,-8.423198650064542825e-01
5.417062230298524739e+00,-2.725356406669851239e+00
3.513961588491301136e+00,-1.561966321664050250e+00
2.807740748087824034e+00,-4.241197049414693332e+00
3.229427557077892974e+00,-2.737666140454321440e+00
2.372576559109134564e+00,-3.210044578844877261e+00
3.717919856258026901e+00,-5.097175485093279335e+00
3.817829118327522586e+00,-3.706622334839736688e+00
8.496860681291025230e-01,-2.244107242522425771e+00
3.646892065011371198e+00,-4.560372662602701688e+00
4.777612795931695189e+00,-2.781994811427701109e+00
2.075589799352236753e+00,-1.789213363377929689e+00
4.825578245696132029e+00,-3.513515554360363335e+00
4.120029813045065659e+00,-2.282491909022704935e+00
1.287443682302198411e+00,-4.369851751259634653e+00
4.625365500880939784e+00,-3.996334081258748228e+00
8.671205278191065347e-01,-5.221233442747326592e+00
4.919557780998137453e+00,-2.141047867781780134e+00
3.635200073705877610e+00,-2.381161042683155316e+00
1.501924495725508013e+00,1.286070641732269593e+00
5.219236269920314086e+00,-2.102762827071260610e+00
4.753046769556712903e+00,-4.675283700975583656e+00
2.829342960803377771e+00,-3.780044023796544916e+00
2.577511101126930271e+00,-2.052946479410559188e+00
4.677083889157666263e+00,-2.259428250242780045e+00
1.362070715321712644e+00,-3.794539372426412260e+00
2.358079645635152488e+00,-3.873529020318029481e+00
4.980581673229083073e+00,-3.590184654035707190e+00
2.218720121323120242e+00,-4.514590264586910706e+00
1.718518737770882598e+00,-3.646808742163296202e+00
5.633616457765457497e+00,-1.107795462417390464e+00
2.541084547172761887e+00,-3.799373863878352964e+00
9.493133213116298208e-01,-2.297837753817759676e+00
6.962659793655594953e+00,-4.236627988721564542e+00
-1.501740858448119553e-01,-2.038854373623793403e+00
4.496804782304636205e+00,-1.406012674156916775e+00
1.038388679849350460e+00,-5.313965972602995969e+00
5.547557713822972580e-01,-2.910858939274125756e+00
4.158043475787666310e+00,-3.665953842939511542e+00
3.894273609656958790e+00,-2.166239306468531911e+00
1.436391152096314627e+00,-4.190697960515445075e+00
8.014420016336996078e-01,-3.915990094859230997e+00
4.975476360311023249e+00,-4.973962516184336380e+00
3.500478840454211760e+00,-7.857411530354259099e-01
3.701628231773121058e+00,-2.438838698208460443e+00
4.610620563121390347e+00,-3.848553095467282859e+00
1.518555361628602496e+00,-4.429840765696494209e+00
4.889984748592351771e+00,-4.907234592657343519e+00
5.455236776884021310e+00,-1.070777131803222870e+00
3.213326588694570329e+00,-1.391934340839420470e+00
4.711461527629557722e+00,-8.699603460218190421e-01
-9.368116558201795563e-01,-3.895198465562014434e+00
1.257828515637750888e+00,-1.821885260060834399e+00
2.701250116863655126e+00,-3.020209579720088300e+00
4.697241421649132498e+00,-1.260261518085332266e+00
5.560564156783560641e+00,-2.253239413692521786e+00
4.004983958620304207e+00,-6.219227683243149229e-01
-4.790337262289146025e-02,-5.623644807950701541e+00
5.225316466178174579e+00,-3.945253774529323465e+00
1.616597352583168723e+00,-3.588072492978211514e-01
3.995677561936886502e+00,-1.468397097072000612e+00
2.276008954396945505e+00,-1.628672401711908746e+00
1.552068459020503166e+00,-4.379338769437467249e+00
3.017658491458336645e+00,-3.605073219045247246e+00
2.327620876779561421e+00,-2.686747624649091559e+00
3.826150615450354397e+00,-1.939077933681783383e+00
